time,close,high,low,open,time,volume
2018-05-07T22:00:00Z,9319.99,9400.0,9300.48,9399.2,2018-05-07T22:00:00Z,608.8997119999999
2018-05-07T22:30:00Z,9309.86,9342.25,9269.46,9319.99,2018-05-07T22:30:00Z,669.6335189999998
2018-05-07T23:00:00Z,9332.99,9336.6,9293.08,9309.86,2018-05-07T23:00:00Z,334.99904900000007
2018-05-07T23:30:00Z,9365.0,9384.04,9328.0,9332.98,2018-05-07T23:30:00Z,389.056832
2018-05-08T00:00:00Z,9408.82,9410.99,9358.76,9365.0,2018-05-08T00:00:00Z,394.7523749999999
2018-05-08T00:30:00Z,9395.63,9413.26,9358.16,9407.2,2018-05-08T00:30:00Z,175.17186400000008
2018-05-08T01:00:00Z,9430.23,9450.77,9392.34,9396.0,2018-05-08T01:00:00Z,553.867678
2018-05-08T01:30:00Z,9420.0,9442.64,9385.0,9442.63,2018-05-08T01:30:00Z,485.078222
2018-05-08T02:00:00Z,9427.09,9452.1,9406.48,9420.0,2018-05-08T02:00:00Z,502.62791400000003
2018-05-08T02:30:00Z,9439.99,9475.7,9425.0,9427.09,2018-05-08T02:30:00Z,663.8702129999999
2018-05-08T03:00:00Z,9430.01,9465.53,9395.61,9439.99,2018-05-08T03:00:00Z,503.97386800000004
2018-05-08T03:30:00Z,9444.0,9463.16,9406.47,9428.0,2018-05-08T03:30:00Z,370.899
2018-05-08T04:00:00Z,9419.01,9445.7,9400.0,9445.6,2018-05-08T04:00:00Z,370.71465799999993
2018-05-08T04:30:00Z,9430.52,9435.27,9406.08,9419.01,2018-05-08T04:30:00Z,265.95632600000005
2018-05-08T05:00:00Z,9380.0,9430.56,9338.0,9424.94,2018-05-08T05:00:00Z,633.5102620000002
2018-05-08T05:30:00Z,9334.0,9390.0,9318.87,9385.93,2018-05-08T05:30:00Z,397.925971
2018-05-08T06:00:00Z,9370.0,9378.06,9305.0,9334.02,2018-05-08T06:00:00Z,540.459281
2018-05-08T06:30:00Z,9340.0,9382.0,9322.23,9370.0,2018-05-08T06:30:00Z,410.29662299999995
2018-05-08T07:00:00Z,9363.95,9378.04,9339.97,9340.22,2018-05-08T07:00:00Z,409.79250099999996
2018-05-08T07:30:00Z,9370.0,9387.02,9345.31,9363.95,2018-05-08T07:30:00Z,393.102291
2018-05-08T08:00:00Z,9390.47,9390.84,9360.0,9370.0,2018-05-08T08:00:00Z,426.2316300000001
2018-05-08T08:30:00Z,9398.95,9414.4,9380.27,9390.47,2018-05-08T08:30:00Z,522.114166
2018-05-08T09:00:00Z,9329.89,9399.01,9283.7,9398.95,2018-05-08T09:00:00Z,872.844113
2018-05-08T09:30:00Z,9310.0,9338.14,9251.0,9338.14,2018-05-08T09:30:00Z,859.721522
2018-05-08T10:00:00Z,9321.55,9343.0,9278.69,9308.0,2018-05-08T10:00:00Z,661.3810550000003
2018-05-08T10:30:00Z,9295.0,9321.93,9274.13,9315.0,2018-05-08T10:30:00Z,554.432758
2018-05-08T11:00:00Z,9218.0,9305.0,9185.0,9295.0,2018-05-08T11:00:00Z,1055.4427309999999
2018-05-08T11:30:00Z,9198.0,9239.48,9192.15,9214.0,2018-05-08T11:30:00Z,725.5192629999999
2018-05-08T12:00:00Z,9117.03,9200.01,9060.54,9200.0,2018-05-08T12:00:00Z,2292.70891
2018-05-08T12:30:00Z,9140.0,9159.09,9085.0,9117.02,2018-05-08T12:30:00Z,814.4681509999999
2018-05-08T13:00:00Z,9128.99,9194.08,9115.45,9140.0,2018-05-08T13:00:00Z,702.284902
2018-05-08T13:30:00Z,9128.02,9157.92,9102.0,9128.99,2018-05-08T13:30:00Z,511.827811
2018-05-08T14:00:00Z,9184.05,9187.0,9123.33,9129.99,2018-05-08T14:00:00Z,573.2033759999999
2018-05-08T14:30:00Z,9135.0,9186.95,9100.0,9183.03,2018-05-08T14:30:00Z,561.1868569999999
2018-05-08T15:00:00Z,9150.0,9170.53,9129.31,9135.0,2018-05-08T15:00:00Z,412.8131560000001
2018-05-08T15:30:00Z,9199.6,9199.99,9136.0,9150.0,2018-05-08T15:30:00Z,460.583369
2018-05-08T16:00:00Z,9159.95,9199.99,9150.12,9199.64,2018-05-08T16:00:00Z,373.40155300000004
2018-05-08T16:30:00Z,9135.0,9165.0,9120.0,9159.77,2018-05-08T16:30:00Z,352.153276
2018-05-08T17:00:00Z,9161.06,9181.0,9123.78,9134.0,2018-05-08T17:00:00Z,320.97001100000006
2018-05-08T17:30:00Z,9136.93,9172.99,9128.0,9172.97,2018-05-08T17:30:00Z,294.269743
2018-05-08T18:00:00Z,9199.0,9200.0,9080.0,9136.95,2018-05-08T18:00:00Z,1030.055208
2018-05-08T18:30:00Z,9217.0,9259.23,9187.93,9199.01,2018-05-08T18:30:00Z,622.3718570000002
2018-05-08T19:00:00Z,9235.47,9267.0,9215.0,9217.0,2018-05-08T19:00:00Z,343.936568
2018-05-08T19:30:00Z,9255.01,9271.0,9201.01,9238.0,2018-05-08T19:30:00Z,413.671291
2018-05-08T20:00:00Z,9210.96,9257.0,9209.0,9255.0,2018-05-08T20:00:00Z,336.99602899999996
2018-05-08T20:30:00Z,9163.0,9233.0,9163.0,9210.96,2018-05-08T20:30:00Z,441.7187249999999
2018-05-08T21:00:00Z,9210.0,9225.59,9163.0,9165.0,2018-05-08T21:00:00Z,316.8072130000001
2018-05-08T21:30:00Z,9190.0,9247.01,9179.7,9210.0,2018-05-08T21:30:00Z,320.478833
2018-05-08T22:00:00Z,9239.9,9240.0,9185.04,9190.0,2018-05-08T22:00:00Z,359.81864
2018-05-08T22:30:00Z,9199.02,9250.32,9197.09,9234.28,2018-05-08T22:30:00Z,319.517797
2018-05-08T23:00:00Z,9230.09,9254.0,9199.01,9200.0,2018-05-08T23:00:00Z,296.23662800000005
2018-05-08T23:30:00Z,9187.56,9250.0,9170.57,9231.29,2018-05-08T23:30:00Z,312.6656999999999
2018-05-09T00:00:00Z,9138.69,9199.0,9122.0,9178.0,2018-05-09T00:00:00Z,715.678167
2018-05-09T00:30:00Z,9123.99,9181.84,9109.61,9144.94,2018-05-09T00:30:00Z,464.45827700000007
2018-05-09T01:00:00Z,9164.99,9174.89,9115.1,9115.1,2018-05-09T01:00:00Z,359.805136
2018-05-09T01:30:00Z,9166.0,9175.0,9149.03,9163.04,2018-05-09T01:30:00Z,306.21330599999993
2018-05-09T02:00:00Z,9119.99,9177.54,9105.68,9166.0,2018-05-09T02:00:00Z,537.2916500000001
2018-05-09T02:30:00Z,9066.0,9120.0,9060.0,9113.06,2018-05-09T02:30:00Z,1036.8616329999998
2018-05-09T03:00:00Z,9036.88,9077.39,8984.93,9065.99,2018-05-09T03:00:00Z,1766.2267890000003
2018-05-09T03:30:00Z,9032.08,9075.23,9003.58,9028.04,2018-05-09T03:30:00Z,903.492339
2018-05-09T04:00:00Z,9004.0,9040.0,8965.0,9025.81,2018-05-09T04:00:00Z,1251.5579329999998
2018-05-09T04:30:00Z,9085.71,9089.65,9000.0,9004.49,2018-05-09T04:30:00Z,630.4643149999997
2018-05-09T05:00:00Z,9065.0,9099.0,9022.97,9085.71,2018-05-09T05:00:00Z,679.8831009999998
2018-05-09T05:30:00Z,9070.0,9074.9,9025.24,9065.0,2018-05-09T05:30:00Z,411.643532
2018-05-09T06:00:00Z,9041.14,9099.0,9038.51,9070.0,2018-05-09T06:00:00Z,550.4278439999999
2018-05-09T06:30:00Z,9092.0,9096.98,9041.13,9043.14,2018-05-09T06:30:00Z,322.345788
2018-05-09T07:00:00Z,9079.91,9098.0,9070.0,9090.0,2018-05-09T07:00:00Z,339.208321
2018-05-09T07:30:00Z,9033.12,9090.0,9025.0,9076.14,2018-05-09T07:30:00Z,329.664546
2018-05-09T08:00:00Z,9105.0,9119.99,9026.0,9032.0,2018-05-09T08:00:00Z,481.062512
2018-05-09T08:30:00Z,9112.24,9142.28,9100.19,9105.0,2018-05-09T08:30:00Z,605.2225749999999
2018-05-09T09:00:00Z,9121.0,9137.57,9086.0,9115.0,2018-05-09T09:00:00Z,302.78150099999993
2018-05-09T09:30:00Z,9123.0,9151.04,9105.09,9125.55,2018-05-09T09:30:00Z,455.26283700000005
2018-05-09T10:00:00Z,9135.93,9143.33,9100.0,9122.21,2018-05-09T10:00:00Z,444.1703439999999
2018-05-09T10:30:00Z,9213.4,9224.0,9111.02,9135.95,2018-05-09T10:30:00Z,704.687939
2018-05-09T11:00:00Z,9240.0,9272.0,9186.0,9213.0,2018-05-09T11:00:00Z,906.2860299999999
2018-05-09T11:30:00Z,9258.13,9262.5,9202.0,9239.86,2018-05-09T11:30:00Z,577.1203490000001
2018-05-09T12:00:00Z,9296.57,9338.0,9255.0,9258.65,2018-05-09T12:00:00Z,961.0572970000002
2018-05-09T12:30:00Z,9277.05,9308.13,9263.72,9299.0,2018-05-09T12:30:00Z,513.3982179999999
2018-05-09T13:00:00Z,9295.1,9299.43,9240.12,9280.0,2018-05-09T13:00:00Z,479.22947599999986
2018-05-09T13:30:00Z,9276.0,9311.0,9260.01,9295.11,2018-05-09T13:30:00Z,470.91620100000006
2018-05-09T14:00:00Z,9293.0,9302.0,9250.88,9276.0,2018-05-09T14:00:00Z,400.979605
2018-05-09T14:30:00Z,9316.7,9316.7,9276.02,9293.0,2018-05-09T14:30:00Z,487.547378
2018-05-09T15:00:00Z,9308.14,9333.74,9286.01,9316.7,2018-05-09T15:00:00Z,488.912189
2018-05-09T15:30:00Z,9290.0,9330.64,9285.0,9308.14,2018-05-09T15:30:00Z,407.904264
2018-05-09T16:00:00Z,9308.99,9318.95,9285.08,9294.0,2018-05-09T16:00:00Z,312.824936
2018-05-09T16:30:00Z,9317.0,9331.25,9295.03,9302.0,2018-05-09T16:30:00Z,339.46387
2018-05-09T17:00:00Z,9352.4,9390.0,9315.06,9321.96,2018-05-09T17:00:00Z,826.3299990000002
2018-05-09T17:30:00Z,9322.0,9359.0,9307.88,9350.75,2018-05-09T17:30:00Z,465.27921900000007
2018-05-09T18:00:00Z,9340.08,9361.14,9316.36,9325.99,2018-05-09T18:00:00Z,420.69633200000004
2018-05-09T18:30:00Z,9288.88,9346.55,9273.5,9340.07,2018-05-09T18:30:00Z,457.97514899999993
2018-05-09T19:00:00Z,9283.01,9308.58,9264.0,9288.88,2018-05-09T19:00:00Z,367.719802
2018-05-09T19:30:00Z,9289.25,9312.77,9264.78,9283.01,2018-05-09T19:30:00Z,344.47667
2018-05-09T20:00:00Z,9300.0,9321.0,9286.54,9289.29,2018-05-09T20:00:00Z,338.57492399999995
2018-05-09T20:30:00Z,9269.99,9309.0,9268.1,9299.01,2018-05-09T20:30:00Z,304.641902
2018-05-09T21:00:00Z,9251.01,9277.86,9240.0,9269.99,2018-05-09T21:00:00Z,425.5928120000001
2018-05-09T21:30:00Z,9273.69,9278.52,9231.0,9253.88,2018-05-09T21:30:00Z,270.291481
2018-05-09T22:00:00Z,9339.97,9340.0,9270.0,9273.69,2018-05-09T22:00:00Z,493.00108900000004
2018-05-09T22:30:00Z,9319.32,9344.0,9315.1,9339.99,2018-05-09T22:30:00Z,381.47228900000005
2018-05-09T23:00:00Z,9300.0,9331.21,9282.0,9320.01,2018-05-09T23:00:00Z,364.966867
2018-05-09T23:30:00Z,9310.0,9324.31,9282.01,9300.0,2018-05-09T23:30:00Z,268.45616599999994
2018-05-10T00:00:00Z,9350.0,9376.0,9305.45,9310.0,2018-05-10T00:00:00Z,751.1587709999999
2018-05-10T00:30:00Z,9323.2,9372.25,9312.71,9356.01,2018-05-10T00:30:00Z,538.2707800000001
2018-05-10T01:00:00Z,9351.42,9364.99,9323.2,9323.2,2018-05-10T01:00:00Z,420.016119
2018-05-10T01:30:00Z,9318.0,9359.32,9306.0,9351.42,2018-05-10T01:30:00Z,370.30961
2018-05-10T02:00:00Z,9313.05,9327.14,9280.88,9315.01,2018-05-10T02:00:00Z,399.35795699999994
2018-05-10T02:30:00Z,9337.98,9338.0,9303.99,9319.65,2018-05-10T02:30:00Z,382.931109
2018-05-10T03:00:00Z,9312.07,9349.71,9306.0,9337.98,2018-05-10T03:00:00Z,413.10096999999996
2018-05-10T03:30:00Z,9344.89,9345.73,9312.03,9315.25,2018-05-10T03:30:00Z,377.539407
2018-05-10T04:00:00Z,9358.0,9376.0,9326.37,9340.49,2018-05-10T04:00:00Z,445.55412599999994
2018-05-10T04:30:00Z,9350.0,9371.79,9328.92,9357.99,2018-05-10T04:30:00Z,321.00021599999997
2018-05-10T05:00:00Z,9365.0,9374.09,9328.99,9350.0,2018-05-10T05:00:00Z,351.270234
2018-05-10T05:30:00Z,9310.0,9366.98,9310.0,9363.36,2018-05-10T05:30:00Z,301.8515900000001
2018-05-10T06:00:00Z,9321.99,9345.11,9310.0,9310.0,2018-05-10T06:00:00Z,264.889089
2018-05-10T06:30:00Z,9292.17,9322.0,9260.0,9321.9,2018-05-10T06:30:00Z,659.446457
2018-05-10T07:00:00Z,9305.98,9323.98,9290.0,9292.02,2018-05-10T07:00:00Z,324.211069
2018-05-10T07:30:00Z,9369.0,9389.7,9302.05,9305.98,2018-05-10T07:30:00Z,797.9236490000001
2018-05-10T08:00:00Z,9371.72,9382.99,9347.04,9362.47,2018-05-10T08:00:00Z,614.7097940000001
2018-05-10T08:30:00Z,9354.08,9377.99,9340.91,9371.72,2018-05-10T08:30:00Z,377.1539840000001
2018-05-10T09:00:00Z,9351.59,9356.46,9320.02,9354.08,2018-05-10T09:00:00Z,312.756153
2018-05-10T09:30:00Z,9349.98,9359.78,9340.05,9355.0,2018-05-10T09:30:00Z,389.485938
2018-05-10T10:00:00Z,9348.66,9352.0,9318.1,9349.98,2018-05-10T10:00:00Z,377.90681099999995
2018-05-10T10:30:00Z,9379.99,9395.12,9348.58,9348.95,2018-05-10T10:30:00Z,415.7546060000002
2018-05-10T11:00:00Z,9347.37,9381.0,9335.9,9379.3,2018-05-10T11:00:00Z,358.4194209999999
2018-05-10T11:30:00Z,9344.0,9356.53,9315.0,9346.03,2018-05-10T11:30:00Z,362.279112
2018-05-10T12:00:00Z,9354.3,9357.0,9323.0,9344.0,2018-05-10T12:00:00Z,345.9779959999998
2018-05-10T12:30:00Z,9360.04,9369.9,9350.0,9352.15,2018-05-10T12:30:00Z,304.6435000000001
2018-05-10T13:00:00Z,9380.0,9395.0,9340.92,9358.4,2018-05-10T13:00:00Z,552.273021
2018-05-10T13:30:00Z,9389.8,9392.9,9363.34,9380.0,2018-05-10T13:30:00Z,506.201721
2018-05-10T14:00:00Z,9361.01,9389.6,9342.0,9389.6,2018-05-10T14:00:00Z,430.2034109999999
2018-05-10T14:30:00Z,9340.0,9369.03,9335.0,9360.0,2018-05-10T14:30:00Z,433.0904250000001
2018-05-10T15:00:00Z,9356.99,9372.0,9328.3,9340.0,2018-05-10T15:00:00Z,312.84355999999997
2018-05-10T15:30:00Z,9350.0,9365.0,9345.0,9356.99,2018-05-10T15:30:00Z,354.48092700000007
2018-05-10T16:00:00Z,9370.99,9380.86,9348.53,9350.04,2018-05-10T16:00:00Z,344.23412299999995
2018-05-10T16:30:00Z,9373.71,9379.0,9362.0,9370.99,2018-05-10T16:30:00Z,249.35330599999998
2018-05-10T17:00:00Z,9152.7,9376.7,9128.33,9373.0,2018-05-10T17:00:00Z,2148.1106240000004
2018-05-10T17:30:00Z,9157.55,9189.0,9090.0,9155.37,2018-05-10T17:30:00Z,1249.7522270000004
2018-05-10T18:00:00Z,9117.0,9159.97,9065.0,9159.55,2018-05-10T18:00:00Z,1203.9722880000002
2018-05-10T18:30:00Z,9130.0,9168.64,9102.0,9117.0,2018-05-10T18:30:00Z,529.2642929999998
2018-05-10T19:00:00Z,9100.02,9134.98,9052.96,9129.99,2018-05-10T19:00:00Z,574.518632
2018-05-10T19:30:00Z,9085.0,9122.94,9055.0,9105.0,2018-05-10T19:30:00Z,464.268573
2018-05-10T20:00:00Z,9065.0,9100.39,9041.0,9085.0,2018-05-10T20:00:00Z,850.5858519999998
2018-05-10T20:30:00Z,9078.89,9100.0,9060.31,9065.0,2018-05-10T20:30:00Z,508.72284499999995
2018-05-10T21:00:00Z,9125.0,9131.0,9070.01,9078.89,2018-05-10T21:00:00Z,435.07247099999995
2018-05-10T21:30:00Z,9097.0,9125.0,9090.0,9125.0,2018-05-10T21:30:00Z,309.80527900000004
2018-05-10T22:00:00Z,9048.0,9105.47,9039.9,9097.0,2018-05-10T22:00:00Z,458.980616
2018-05-10T22:30:00Z,9089.99,9099.98,9038.0,9048.0,2018-05-10T22:30:00Z,376.02619
2018-05-10T23:00:00Z,9079.84,9096.79,9050.6,9090.0,2018-05-10T23:00:00Z,281.966861
2018-05-10T23:30:00Z,9002.2,9079.84,8970.0,9079.84,2018-05-10T23:30:00Z,1503.4180049999998
2018-05-11T00:00:00Z,8881.98,9006.99,8850.0,9002.21,2018-05-11T00:00:00Z,2345.810907
2018-05-11T00:30:00Z,8930.0,8967.57,8863.99,8881.98,2018-05-11T00:30:00Z,895.0839669999998
2018-05-11T01:00:00Z,8938.02,8969.94,8890.5,8932.82,2018-05-11T01:00:00Z,720.7497339999998
2018-05-11T01:30:00Z,8919.99,8956.23,8901.13,8938.02,2018-05-11T01:30:00Z,468.588831
2018-05-11T02:00:00Z,8950.43,8950.43,8918.27,8919.99,2018-05-11T02:00:00Z,540.956635
2018-05-11T02:30:00Z,8905.19,8961.0,8890.51,8950.44,2018-05-11T02:30:00Z,632.897182
2018-05-11T03:00:00Z,8936.68,8936.88,8891.53,8905.19,2018-05-11T03:00:00Z,366.9987290000001
2018-05-11T03:30:00Z,8918.86,8940.0,8913.01,8936.7,2018-05-11T03:30:00Z,286.653615
2018-05-11T04:00:00Z,8943.69,8945.0,8916.02,8916.23,2018-05-11T04:00:00Z,373.74839799999995
2018-05-11T04:30:00Z,8951.55,8973.23,8935.61,8943.69,2018-05-11T04:30:00Z,451.07642
2018-05-11T05:00:00Z,8980.01,8993.62,8945.0,8949.27,2018-05-11T05:00:00Z,559.421088
2018-05-11T05:30:00Z,9007.19,9016.8,8970.0,8987.0,2018-05-11T05:30:00Z,420.260962
2018-05-11T06:00:00Z,8970.07,9010.11,8965.0,9005.07,2018-05-11T06:00:00Z,325.862541
2018-05-11T06:30:00Z,8809.62,8975.97,8801.0,8970.07,2018-05-11T06:30:00Z,2445.2410600000007
2018-05-11T07:00:00Z,8702.0,8858.9,8702.0,8805.01,2018-05-11T07:00:00Z,2793.3439080000007
2018-05-11T07:30:00Z,8723.0,8763.99,8670.2,8703.0,2018-05-11T07:30:00Z,3003.7194370000007
2018-05-11T08:00:00Z,8795.59,8831.0,8700.5,8710.34,2018-05-11T08:00:00Z,2126.6732420000003
2018-05-11T08:30:00Z,8790.0,8828.0,8731.9,8795.59,2018-05-11T08:30:00Z,1209.7259809999998
2018-05-11T09:00:00Z,8733.0,8792.9,8725.75,8791.58,2018-05-11T09:00:00Z,1010.8871150000001
2018-05-11T09:30:00Z,8722.82,8744.17,8663.0,8733.0,2018-05-11T09:30:00Z,1570.289057
2018-05-11T10:00:00Z,8755.98,8781.01,8715.0,8725.69,2018-05-11T10:00:00Z,779.9886120000001
2018-05-11T10:30:00Z,8717.24,8769.99,8687.3,8755.98,2018-05-11T10:30:00Z,849.558141
2018-05-11T11:00:00Z,8708.54,8739.0,8665.0,8715.84,2018-05-11T11:00:00Z,980.0733310000002
2018-05-11T11:30:00Z,8594.98,8719.99,8582.5,8708.54,2018-05-11T11:30:00Z,1777.5283800000002
2018-05-11T12:00:00Z,8524.96,8597.0,8462.0,8594.98,2018-05-11T12:00:00Z,2706.5171359999986
2018-05-11T12:30:00Z,8521.0,8581.97,8483.56,8510.03,2018-05-11T12:30:00Z,1425.6103810000002
2018-05-11T13:00:00Z,8559.43,8615.0,8502.0,8523.0,2018-05-11T13:00:00Z,1055.145345
2018-05-11T13:30:00Z,8528.86,8579.33,8505.0,8565.53,2018-05-11T13:30:00Z,645.1464159999998
2018-05-11T14:00:00Z,8599.97,8614.68,8525.01,8525.01,2018-05-11T14:00:00Z,935.4024299999999
2018-05-11T14:30:00Z,8640.02,8668.14,8591.0,8599.97,2018-05-11T14:30:00Z,1198.0484319999998
2018-05-11T15:00:00Z,8630.0,8660.28,8571.46,8640.02,2018-05-11T15:00:00Z,895.3966689999999
2018-05-11T15:30:00Z,8577.42,8630.0,8540.0,8627.02,2018-05-11T15:30:00Z,723.1843259999999
2018-05-11T16:00:00Z,8600.0,8628.0,8560.0,8575.21,2018-05-11T16:00:00Z,583.0054229999998
2018-05-11T16:30:00Z,8641.02,8680.0,8575.0,8600.0,2018-05-11T16:30:00Z,896.0283730000001
2018-05-11T17:00:00Z,8612.0,8660.35,8605.0,8641.02,2018-05-11T17:00:00Z,609.589508
2018-05-11T17:30:00Z,8593.0,8641.0,8540.0,8611.09,2018-05-11T17:30:00Z,615.7335739999999
2018-05-11T18:00:00Z,8593.02,8600.0,8558.84,8593.0,2018-05-11T18:00:00Z,363.686957
2018-05-11T18:30:00Z,8606.93,8647.23,8587.4,8594.01,2018-05-11T18:30:00Z,453.011311
2018-05-11T19:00:00Z,8650.0,8684.0,8602.74,8603.85,2018-05-11T19:00:00Z,591.6280190000001
2018-05-11T19:30:00Z,8600.96,8674.9,8580.0,8650.0,2018-05-11T19:30:00Z,549.7358950000001
2018-05-11T20:00:00Z,8575.0,8634.0,8569.9,8596.56,2018-05-11T20:00:00Z,399.85343699999993
2018-05-11T20:30:00Z,8422.99,8580.0,8380.0,8575.0,2018-05-11T20:30:00Z,2227.9681909999995
2018-05-11T21:00:00Z,8378.0,8448.99,8361.0,8422.99,2018-05-11T21:00:00Z,877.4302759999999
2018-05-11T21:30:00Z,8379.96,8418.51,8341.0,8378.0,2018-05-11T21:30:00Z,1295.2829030000003
2018-05-11T22:00:00Z,8427.0,8468.1,8370.0,8372.01,2018-05-11T22:00:00Z,643.8726359999999
2018-05-11T22:30:00Z,8415.57,8462.6,8385.01,8426.02,2018-05-11T22:30:00Z,545.554795
2018-05-11T23:00:00Z,8437.0,8475.45,8411.69,8412.16,2018-05-11T23:00:00Z,448.3953200000001
2018-05-11T23:30:00Z,8400.0,8447.0,8350.0,8437.0,2018-05-11T23:30:00Z,606.6830349999999
2018-05-12T00:00:00Z,8460.05,8476.36,8391.99,8405.94,2018-05-12T00:00:00Z,625.414495
2018-05-12T00:30:00Z,8456.0,8475.99,8405.0,8460.03,2018-05-12T00:30:00Z,501.23487900000003
2018-05-12T01:00:00Z,8445.62,8456.79,8375.0,8456.0,2018-05-12T01:00:00Z,608.2145269999997
2018-05-12T01:30:00Z,8450.01,8469.2,8409.12,8445.62,2018-05-12T01:30:00Z,474.2784690000001
2018-05-12T02:00:00Z,8458.91,8470.86,8420.0,8450.99,2018-05-12T02:00:00Z,427.8427439999999
2018-05-12T02:30:00Z,8431.57,8465.0,8400.0,8458.91,2018-05-12T02:30:00Z,383.197115
2018-05-12T03:00:00Z,8414.2,8452.0,8414.2,8432.19,2018-05-12T03:00:00Z,339.03488600000003
2018-05-12T03:30:00Z,8385.03,8418.0,8345.0,8417.99,2018-05-12T03:30:00Z,836.78991
2018-05-12T04:00:00Z,8411.04,8438.0,8386.47,8386.68,2018-05-12T04:00:00Z,467.94117799999987
2018-05-12T04:30:00Z,8376.59,8417.17,8350.34,8411.04,2018-05-12T04:30:00Z,415.373378
2018-05-12T05:00:00Z,8316.0,8379.94,8255.96,8376.59,2018-05-12T05:00:00Z,1466.1760799999997
2018-05-12T05:30:00Z,8277.07,8330.0,8254.7,8316.0,2018-05-12T05:30:00Z,1168.45248
2018-05-12T06:00:00Z,8220.38,8285.4,8153.0,8277.06,2018-05-12T06:00:00Z,2462.0127380000004
2018-05-12T06:30:00Z,8264.68,8332.25,8160.0,8225.47,2018-05-12T06:30:00Z,1749.9785499999998
2018-05-12T07:00:00Z,8278.06,8302.79,8230.0,8270.0,2018-05-12T07:00:00Z,853.280137
2018-05-12T07:30:00Z,8311.0,8328.36,8275.0,8278.6,2018-05-12T07:30:00Z,652.199515
2018-05-12T08:00:00Z,8270.0,8318.05,8242.01,8311.0,2018-05-12T08:00:00Z,832.4313589999999
2018-05-12T08:30:00Z,8230.0,8300.0,8160.0,8270.0,2018-05-12T08:30:00Z,861.027356
2018-05-12T09:00:00Z,8221.0,8250.0,8196.0,8227.73,2018-05-12T09:00:00Z,586.7885319999999
2018-05-12T09:30:00Z,8501.83,8541.29,8220.0,8221.0,2018-05-12T09:30:00Z,1994.372515
2018-05-12T10:00:00Z,8542.84,8569.0,8356.0,8501.83,2018-05-12T10:00:00Z,1815.9600919999996
2018-05-12T10:30:00Z,8578.33,8583.35,8505.32,8542.86,2018-05-12T10:30:00Z,1152.896102
2018-05-12T11:00:00Z,8499.13,8588.0,8471.0,8578.33,2018-05-12T11:00:00Z,1320.5822909999997
2018-05-12T11:30:00Z,8524.02,8550.01,8499.13,8499.41,2018-05-12T11:30:00Z,565.7954639999999
2018-05-12T12:00:00Z,8575.02,8594.0,8521.36,8524.02,2018-05-12T12:00:00Z,966.5146719999999
2018-05-12T12:30:00Z,8631.32,8646.88,8555.75,8583.59,2018-05-12T12:30:00Z,1176.907214
2018-05-12T13:00:00Z,8595.2,8633.8,8542.0,8625.01,2018-05-12T13:00:00Z,988.7446620000002
2018-05-12T13:30:00Z,8514.38,8595.2,8511.0,8590.2,2018-05-12T13:30:00Z,643.746647
2018-05-12T14:00:00Z,8497.6,8520.05,8435.0,8514.37,2018-05-12T14:00:00Z,1232.7089920000003
2018-05-12T14:30:00Z,8473.23,8507.88,8437.0,8495.0,2018-05-12T14:30:00Z,839.6169920000002
2018-05-12T15:00:00Z,8320.02,8483.0,8313.31,8473.23,2018-05-12T15:00:00Z,1526.1650630000001
2018-05-12T15:30:00Z,8313.13,8359.43,8280.0,8320.02,2018-05-12T15:30:00Z,1083.8574939999999
2018-05-12T16:00:00Z,8339.67,8399.54,8301.01,8319.97,2018-05-12T16:00:00Z,950.5825730000001
2018-05-12T16:30:00Z,8305.0,8345.0,8250.0,8339.66,2018-05-12T16:30:00Z,664.975924
2018-05-12T17:00:00Z,8304.0,8344.87,8269.7,8303.02,2018-05-12T17:00:00Z,808.3209969999999
2018-05-12T17:30:00Z,8374.09,8385.0,8292.55,8304.0,2018-05-12T17:30:00Z,606.0001790000001
2018-05-12T18:00:00Z,8330.04,8379.9,8296.12,8374.9,2018-05-12T18:00:00Z,728.7578069999998
2018-05-12T18:30:00Z,8350.0,8362.98,8312.13,8330.04,2018-05-12T18:30:00Z,345.13339299999996
2018-05-12T19:00:00Z,8443.0,8461.92,8331.0,8349.0,2018-05-12T19:00:00Z,641.5086229999998
2018-05-12T19:30:00Z,8480.02,8500.03,8412.22,8442.98,2018-05-12T19:30:00Z,688.6704070000001
2018-05-12T20:00:00Z,8444.89,8510.99,8426.74,8483.4,2018-05-12T20:00:00Z,544.577703
2018-05-12T20:30:00Z,8420.97,8480.0,8411.02,8442.44,2018-05-12T20:30:00Z,387.85490500000003
2018-05-12T21:00:00Z,8344.52,8421.99,8324.01,8420.0,2018-05-12T21:00:00Z,653.2256919999999
2018-05-12T21:30:00Z,8404.35,8416.05,8344.52,8344.98,2018-05-12T21:30:00Z,309.93545300000005
2018-05-12T22:00:00Z,8436.72,8455.69,8372.0,8404.4,2018-05-12T22:00:00Z,414.79829399999994
2018-05-12T22:30:00Z,8453.75,8495.0,8395.77,8430.63,2018-05-12T22:30:00Z,424.075023
2018-05-12T23:00:00Z,8510.11,8540.11,8450.0,8453.91,2018-05-12T23:00:00Z,594.86444
2018-05-12T23:30:00Z,8465.94,8532.58,8420.22,8510.12,2018-05-12T23:30:00Z,458.502869
2018-05-13T00:00:00Z,8484.75,8524.0,8465.77,8475.44,2018-05-13T00:00:00Z,450.08951199999996
